report_date,Diagnosis,diagnosis_count
2020-06-17,Angina,1
2020-06-17,Arthritis,1
2020-06-18,Gastritis,3
2020-06-18,Vertigo,1
2020-06-18,Bronchitis,1
2020-06-18,Migraine,1
2020-06-18,Angina,1
2020-06-18,Asthma,1
2020-06-18,Sciatica,1
2020-06-18,Viral Infection,1
2020-06-19,Asthma,2
2020-06-19,Viral Infection,2
2020-06-19,Gastritis,2
2020-06-19,Migraine,1
2020-06-19,Bronchitis,1
2020-06-19,Arthritis,1
2020-06-19,Dermatitis,1
2020-06-19,Vertigo,1
2020-06-20,Sciatica,2
2020-06-20,Angina,1
2020-06-20,Bronchitis,1
2020-06-20,Asthma,1
2020-06-20,Arthritis,1
2020-06-20,Vertigo,1
2020-06-21,Migraine,3
2020-06-21,Angina,1
2020-06-21,Bronchitis,1
2020-06-21,Dermatitis,1
2020-06-22,Viral Infection,2
2020-06-22,Vertigo,2
2020-06-22,Bronchitis,1
2020-06-22,Gastritis,1
2020-06-22,Sciatica,1
2020-06-22,Angina,1
2020-06-22,Migraine,1
2020-06-23,Viral Infection,3
2020-06-23,Asthma,2
2020-06-23,Bronchitis,1
2020-06-23,Sciatica,1
2020-06-23,Migraine,1
2020-06-23,Arthritis,1
2020-06-24,Vertigo,2
2020-06-24,Gastritis,1
2020-06-24,Migraine,1
2020-06-25,Gastritis,1
2020-06-25,Vertigo,1
2020-06-25,Angina,1
2020-06-26,Vertigo,3
2020-06-26,Arthritis,2
2020-06-26,Viral Infection,2
2020-06-26,Gastritis,1
2020-06-26,Migraine,1
2020-06-26,Sciatica,1
2020-06-27,Arthritis,4
2020-06-27,Gastritis,1
2020-06-27,Migraine,1
2020-06-27,Dermatitis,1
2020-06-27,Asthma,1
2020-06-28,Vertigo,3
2020-06-28,Migraine,2
2020-06-28,Arthritis,1
2020-06-28,Dermatitis,1
2020-07-01,Arthritis,2
2020-07-01,Migraine,2
2020-07-01,Bronchitis,2
2020-07-01,Asthma,2
2020-07-01,Angina,2
2020-07-01,Gastritis,1
2020-07-01,Dermatitis,1
2020-07-01,Sciatica,1
2020-07-02,Angina,4
2020-07-02,Arthritis,1
2020-07-02,Vertigo,1
2020-07-02,Bronchitis,1
2020-07-02,Viral Infection,1
2020-07-02,Asthma,1
2020-07-02,Gastritis,1
2020-07-03,Sciatica,3
2020-07-03,Migraine,2
2020-07-03,Asthma,2
2020-07-03,Viral Infection,2
2020-07-03,Arthritis,2
2020-07-03,Vertigo,1
2020-07-04,Viral Infection,3
2020-07-04,Angina,2
2020-07-04,Sciatica,2
2020-07-04,Migraine,2
2020-07-05,Gastritis,3
2020-07-05,Dermatitis,2
2020-07-05,Asthma,2
2020-07-05,Sciatica,1
2020-07-05,Bronchitis,1
2020-07-05,Arthritis,1
2020-07-06,Migraine,4
2020-07-06,Arthritis,3
2020-07-06,Gastritis,2
2020-07-06,Asthma,1
2020-07-06,Viral Infection,1
2020-07-06,Vertigo,1
2020-07-07,Gastritis,2
2020-07-07,Asthma,2
2020-07-07,Angina,1
2020-07-07,Sciatica,1
2020-07-07,Dermatitis,1
2020-07-07,Viral Infection,1
2020-07-08,Dermatitis,2
2020-07-08,Arthritis,2
2020-07-08,Vertigo,2
2020-07-08,Asthma,1
2020-07-08,Migraine,1
2020-07-08,Viral Infection,1
2020-07-08,Gastritis,1
2020-07-08,Bronchitis,1
2020-07-09,Arthritis,2
2020-07-09,Bronchitis,2
2020-07-09,Gastritis,2
2020-07-09,Angina,1
2020-07-09,Asthma,1
2020-07-09,Vertigo,1
2020-07-09,Dermatitis,1
2020-07-10,Viral Infection,2
2020-07-10,Dermatitis,2
2020-07-10,Angina,1
2020-07-10,Migraine,1
2020-07-10,Vertigo,1
2020-07-10,Asthma,1
2020-07-11,Sciatica,2
2020-07-11,Arthritis,1
2020-07-11,Dermatitis,1
2020-07-11,Bronchitis,1
2020-07-12,Gastritis,2
2020-07-12,Migraine,2
2020-07-12,Vertigo,1
2020-07-12,Sciatica,1
2020-07-12,Viral Infection,1
2020-07-12,Bronchitis,1
2020-07-13,Asthma,3
2020-07-13,Dermatitis,3
2020-07-13,Vertigo,2
2020-07-13,Viral Infection,2
2020-07-13,Arthritis,2
2020-07-13,Gastritis,1
2020-07-13,Migraine,1
2020-07-13,Angina,1
2020-07-14,Viral Infection,3
2020-07-14,Bronchitis,3
2020-07-14,Gastritis,1
2020-07-14,Dermatitis,1
2020-07-14,Vertigo,1
2020-07-14,Migraine,1
2020-07-15,Vertigo,4
2020-07-15,Asthma,2
2020-07-15,Dermatitis,2
2020-07-15,Migraine,2
2020-07-15,Arthritis,1
2020-07-15,Sciatica,1
2020-07-16,Arthritis,2
2020-07-16,Gastritis,2
2020-07-16,Viral Infection,1
2020-07-16,Sciatica,1
2020-07-16,Dermatitis,1
2020-07-17,Arthritis,2
2020-07-17,Vertigo,2
2020-07-17,Gastritis,2
2020-07-17,Migraine,1
2020-07-17,Bronchitis,1
2020-07-17,Sciatica,1
2020-07-17,Viral Infection,1
2020-07-17,Dermatitis,1
2020-07-17,Asthma,1
2020-07-18,Sciatica,2
2020-07-18,Dermatitis,2
2020-07-18,Migraine,1
2020-07-18,Arthritis,1
2020-07-18,Bronchitis,1
2020-07-18,Viral Infection,1
2020-07-18,Vertigo,1
2020-07-19,Vertigo,2
2020-07-19,Migraine,1
2020-07-19,Arthritis,1
2020-07-19,Viral Infection,1
2020-07-19,Gastritis,1
2020-07-20,Bronchitis,1
2020-07-20,Arthritis,1
2020-07-20,Sciatica,1
2020-07-20,Dermatitis,1
2020-07-20,Gastritis,1
2020-07-21,Migraine,3
2020-07-21,Angina,2
2020-07-21,Asthma,1
2020-07-21,Dermatitis,1
2020-07-21,Sciatica,1
2020-07-21,Bronchitis,1
2020-07-22,Angina,2
2020-07-22,Gastritis,1
2020-07-22,Viral Infection,1
2020-07-22,Arthritis,1
2020-07-22,Bronchitis,1
2020-07-23,Angina,3
2020-07-23,Asthma,2
2020-07-23,Viral Infection,2
2020-07-23,Arthritis,2
2020-07-23,Gastritis,1
2020-07-23,Vertigo,1
2020-07-23,Bronchitis,1
2020-07-23,Migraine,1
2020-07-24,Sciatica,2
2020-07-24,Dermatitis,2
2020-07-24,Gastritis,1
2020-07-24,Angina,1
2020-07-25,Gastritis,2
2020-07-25,Vertigo,2
2020-07-25,Angina,2
2020-07-25,Asthma,1
2020-07-25,Sciatica,1
2020-07-25,Viral Infection,1
2020-07-25,Arthritis,1
2020-07-25,Bronchitis,1
2020-07-26,Sciatica,2
2020-07-26,Arthritis,2
2020-07-26,Asthma,1
2020-07-26,Gastritis,1
2020-07-26,Dermatitis,1
2020-07-26,Bronchitis,1
2020-07-27,Asthma,3
2020-07-27,Vertigo,2
2020-07-27,Dermatitis,2
2020-07-27,Bronchitis,1
2020-07-27,Migraine,1
2020-07-27,Sciatica,1
2020-07-27,Gastritis,1
2020-07-27,Arthritis,1
2020-07-28,Viral Infection,2
2020-07-28,Bronchitis,1
2020-07-28,Vertigo,1
2020-07-28,Asthma,1
2020-08-01,Migraine,2
2020-08-01,Bronchitis,1
2020-08-01,Sciatica,1
2020-08-01,Viral Infection,1
2020-08-01,Dermatitis,1
2020-08-02,Bronchitis,2
2020-08-02,Viral Infection,1
2020-08-03,Sciatica,2
2020-08-03,Asthma,2
2020-08-03,Vertigo,2
2020-08-03,Arthritis,1
2020-08-03,Dermatitis,1
2020-08-03,Angina,1
2020-08-03,Bronchitis,1
2020-08-04,Gastritis,2
2020-08-04,Arthritis,2
2020-08-04,Angina,2
2020-08-04,Sciatica,1
2020-08-04,Migraine,1
2020-08-04,Vertigo,1
2020-08-05,Gastritis,3
2020-08-05,Dermatitis,2
2020-08-05,Sciatica,1
2020-08-05,Arthritis,1
2020-08-05,Migraine,1
2020-08-05,Asthma,1
2020-08-05,Bronchitis,1
2020-08-06,Arthritis,2
2020-08-06,Angina,2
2020-08-06,Dermatitis,1
2020-08-06,Gastritis,1
2020-08-06,Viral Infection,1
2020-08-07,Dermatitis,2
2020-08-07,Sciatica,2
2020-08-07,Arthritis,2
2020-08-07,Angina,1
2020-08-07,Gastritis,1
2020-08-07,Bronchitis,1
2020-08-08,Migraine,2
2020-08-08,Vertigo,1
2020-08-08,Viral Infection,1
2020-08-08,Gastritis,1
2020-08-08,Arthritis,1
2020-08-08,Bronchitis,1
2020-08-09,Dermatitis,2
2020-08-09,Angina,1
2020-08-09,Migraine,1
2020-08-09,Arthritis,1
2020-08-09,Sciatica,1
2020-08-09,Vertigo,1
2020-08-09,Gastritis,1
2020-08-10,Gastritis,2
2020-08-10,Angina,1
2020-08-10,Vertigo,1
2020-08-10,Migraine,1
2020-08-10,Arthritis,1
2020-08-10,Dermatitis,1
2020-08-11,Sciatica,2
2020-08-11,Arthritis,2
2020-08-11,Vertigo,1
2020-08-11,Asthma,1
2020-08-11,Viral Infection,1
2020-08-11,Bronchitis,1
2020-08-12,Asthma,2
2020-08-12,Viral Infection,2
2020-08-12,Sciatica,1
2020-08-12,Angina,1
2020-08-12,Vertigo,1
2020-08-12,Migraine,1
2020-08-12,Arthritis,1
2020-08-12,Bronchitis,1
2020-08-13,Bronchitis,3
2020-08-13,Asthma,2
2020-08-13,Viral Infection,2
2020-08-13,Vertigo,2
2020-08-13,Gastritis,2
2020-08-13,Arthritis,1
2020-08-13,Dermatitis,1
2020-08-14,Migraine,3
2020-08-14,Arthritis,2
2020-08-14,Bronchitis,1
2020-08-15,Sciatica,2
2020-08-15,Migraine,1
2020-08-15,Angina,1
2020-08-15,Arthritis,1
2020-08-16,Bronchitis,2
2020-08-16,Gastritis,2
2020-08-16,Arthritis,1
2020-08-16,Asthma,1
2020-08-16,Dermatitis,1
2020-08-17,Arthritis,3
2020-08-17,Dermatitis,3
2020-08-17,Asthma,2
2020-08-17,Migraine,1
2020-08-17,Viral Infection,1
2020-08-17,Vertigo,1
2020-08-17,Bronchitis,1
2020-08-17,Gastritis,1
2020-08-18,Migraine,2
2020-08-18,Angina,2
2020-08-18,Arthritis,1
2020-08-18,Sciatica,1
2020-08-18,Asthma,1
2020-08-18,Gastritis,1
2020-08-19,Angina,2
2020-08-19,Viral Infection,2
2020-08-19,Arthritis,1
2020-08-19,Migraine,1
2020-08-19,Sciatica,1
2020-08-19,Vertigo,1
2020-08-19,Dermatitis,1
2020-08-19,Bronchitis,1
2020-08-20,Viral Infection,3
2020-08-20,Arthritis,1
2020-08-20,Asthma,1
2020-08-20,Vertigo,1
2020-08-20,Dermatitis,1
2020-08-20,Gastritis,1
2020-08-20,Bronchitis,1
2020-08-20,Angina,1
2020-08-20,Migraine,1
2020-08-21,Angina,2
2020-08-21,Dermatitis,1
2020-08-21,Bronchitis,1
2020-08-21,Arthritis,1
2020-08-22,Asthma,2
2020-08-22,Migraine,2
2020-08-22,Vertigo,2
2020-08-22,Bronchitis,1
2020-08-22,Sciatica,1
2020-08-22,Viral Infection,1
2020-08-22,Angina,1
2020-08-23,Dermatitis,2
2020-08-23,Sciatica,2
2020-08-23,Vertigo,2
2020-08-23,Asthma,1
2020-08-23,Viral Infection,1
2020-08-23,Angina,1
2020-08-23,Arthritis,1
2020-08-23,Gastritis,1
2020-08-24,Asthma,2
2020-08-24,Viral Infection,1
2020-08-24,Bronchitis,1
2020-08-24,Gastritis,1
2020-08-24,Sciatica,1
2020-08-24,Migraine,1
2020-08-25,Gastritis,3
2020-08-25,Vertigo,2
2020-08-26,Dermatitis,2
2020-08-26,Bronchitis,1
2020-08-26,Asthma,1
2020-08-26,Sciatica,1
2020-08-27,Bronchitis,2
2020-08-27,Arthritis,2
2020-08-27,Dermatitis,1
2020-08-27,Vertigo,1
2020-08-27,Gastritis,1
2020-08-27,Viral Infection,1
2020-08-27,Angina,1
2020-08-28,Dermatitis,5
2020-08-28,Bronchitis,3
2020-08-28,Viral Infection,3
2020-08-28,Gastritis,3
2020-08-28,Vertigo,2
2020-08-28,Migraine,1
2020-08-28,Asthma,1
2020-08-28,Sciatica,1
2020-08-28,Angina,1
2020-09-01,Vertigo,2
2020-09-01,Bronchitis,1
2020-09-01,Sciatica,1
2020-09-01,Asthma,1
2020-09-01,Migraine,1
2020-09-01,Arthritis,1
2020-09-02,Dermatitis,3
2020-09-02,Asthma,3
2020-09-02,Arthritis,3
2020-09-02,Angina,1
2020-09-02,Gastritis,1
2020-09-02,Vertigo,1
2020-09-03,Angina,3
2020-09-03,Sciatica,2
2020-09-03,Gastritis,2
2020-09-03,Asthma,1
2020-09-04,Asthma,2
2020-09-04,Angina,2
2020-09-04,Vertigo,2
2020-09-04,Dermatitis,1
2020-09-04,Gastritis,1
2020-09-04,Migraine,1
2020-09-04,Arthritis,1
2020-09-05,Gastritis,1
2020-09-05,Dermatitis,1
2020-09-05,Bronchitis,1
2020-09-05,Vertigo,1
2020-09-06,Gastritis,3
2020-09-06,Viral Infection,2
2020-09-06,Bronchitis,2
2020-09-06,Sciatica,2
2020-09-06,Angina,1
2020-09-06,Migraine,1
2020-09-06,Vertigo,1
2020-09-07,Gastritis,2
2020-09-07,Bronchitis,2
2020-09-07,Asthma,1
2020-09-07,Angina,1
2020-09-07,Arthritis,1
2020-09-07,Vertigo,1
2020-09-08,Viral Infection,2
2020-09-08,Dermatitis,1
2020-09-08,Bronchitis,1
2020-09-08,Angina,1
2020-09-08,Gastritis,1
2020-09-08,Sciatica,1
2020-09-08,Vertigo,1
2020-09-09,Angina,2
2020-09-09,Dermatitis,1
2020-09-09,Vertigo,1
2020-09-10,Asthma,2
2020-09-10,Gastritis,2
2020-09-10,Viral Infection,1
2020-09-10,Angina,1
2020-09-10,Sciatica,1
2020-09-10,Arthritis,1
2020-09-11,Gastritis,2
2020-09-11,Migraine,2
2020-09-11,Asthma,2
2020-09-11,Sciatica,1
2020-09-11,Bronchitis,1
2020-09-11,Dermatitis,1
2020-09-12,Gastritis,2
2020-09-12,Migraine,2
2020-09-12,Bronchitis,1
2020-09-12,Asthma,1
2020-09-12,Arthritis,1
2020-09-13,Bronchitis,3
2020-09-13,Arthritis,3
2020-09-13,Angina,2
2020-09-13,Asthma,2
2020-09-13,Vertigo,1
2020-09-13,Migraine,1
2020-09-14,Bronchitis,2
2020-09-14,Dermatitis,1
2020-09-14,Arthritis,1
2020-09-14,Viral Infection,1
2020-09-14,Angina,1
2020-09-14,Vertigo,1
2020-09-14,Migraine,1
2020-09-14,Asthma,1
2020-09-15,Angina,2
2020-09-15,Migraine,2
2020-09-15,Arthritis,1
2020-09-15,Bronchitis,1
2020-09-15,Dermatitis,1
2020-09-15,Vertigo,1
2020-09-15,Gastritis,1
2020-09-15,Asthma,1
2020-09-16,Angina,2
2020-09-16,Dermatitis,2
2020-09-16,Vertigo,2
2020-09-16,Asthma,2
2020-09-16,Migraine,2
2020-09-17,Dermatitis,2
2020-09-17,Migraine,2
2020-09-17,Angina,1
2020-09-17,Viral Infection,1
2020-09-17,Sciatica,1
2020-09-17,Gastritis,1
2020-09-18,Viral Infection,2
2020-09-18,Bronchitis,1
2020-09-18,Sciatica,1
2020-09-18,Dermatitis,1
2020-09-19,Dermatitis,3
2020-09-19,Angina,2
2020-09-19,Bronchitis,2
2020-09-19,Viral Infection,2
2020-09-19,Arthritis,1
2020-09-19,Vertigo,1
2020-09-19,Gastritis,1
2020-09-20,Sciatica,2
2020-09-20,Angina,2
2020-09-20,Gastritis,1
2020-09-20,Dermatitis,1
2020-09-20,Asthma,1
2020-09-21,Vertigo,2
2020-09-21,Arthritis,2
2020-09-21,Migraine,1
2020-09-22,Viral Infection,1
2020-09-22,Bronchitis,1
2020-09-22,Sciatica,1
2020-09-22,Vertigo,1
2020-09-23,Dermatitis,2
2020-09-23,Migraine,1
2020-09-23,Viral Infection,1
2020-09-23,Bronchitis,1
2020-09-23,Gastritis,1
2020-09-23,Vertigo,1
2020-09-23,Angina,1
2020-09-24,Bronchitis,2
2020-09-24,Vertigo,2
2020-09-24,Asthma,1
2020-09-24,Viral Infection,1
2020-09-24,Sciatica,1
2020-09-24,Arthritis,1
2020-09-24,Angina,1
2020-09-25,Bronchitis,3
2020-09-25,Asthma,1
2020-09-25,Dermatitis,1
2020-09-25,Migraine,1
2020-09-25,Sciatica,1
2020-09-25,Gastritis,1
2020-09-25,Arthritis,1
2020-09-25,Angina,1
2020-09-26,Gastritis,3
2020-09-26,Asthma,1
2020-09-26,Bronchitis,1
2020-09-26,Vertigo,1
2020-09-26,Arthritis,1
2020-09-26,Angina,1
2020-09-27,Asthma,4
2020-09-27,Arthritis,2
2020-09-27,Vertigo,2
2020-09-27,Bronchitis,1
2020-09-27,Dermatitis,1
2020-09-27,Angina,1
2020-09-28,Sciatica,2
2020-09-28,Asthma,1
2020-09-28,Bronchitis,1
2020-09-28,Migraine,1
2020-09-28,Arthritis,1
2020-10-01,Bronchitis,2
2020-10-01,Asthma,2
2020-10-01,Arthritis,1
2020-10-01,Gastritis,1
2020-10-01,Viral Infection,1
2020-10-01,Dermatitis,1
2020-10-02,Asthma,2
2020-10-02,Angina,1
2020-10-02,Migraine,1
2020-10-02,Sciatica,1
2020-10-02,Gastritis,1
2020-10-02,Viral Infection,1
2020-10-02,Dermatitis,1
2020-10-03,Migraine,2
2020-10-03,Vertigo,2
2020-10-03,Sciatica,2
2020-10-03,Arthritis,1
2020-10-03,Bronchitis,1
2020-10-03,Viral Infection,1
2020-10-03,Asthma,1
2020-10-04,Vertigo,3
2020-10-04,Angina,2
2020-10-04,Migraine,2
2020-10-04,Arthritis,2
2020-10-04,Bronchitis,1
2020-10-04,Gastritis,1
2020-10-05,Sciatica,2
2020-10-05,Arthritis,2
2020-10-05,Viral Infection,2
2020-10-05,Gastritis,2
2020-10-05,Angina,1
2020-10-05,Vertigo,1
2020-10-06,Viral Infection,3
2020-10-06,Asthma,3
2020-10-06,Migraine,1
2020-10-06,Arthritis,1
2020-10-06,Dermatitis,1
2020-10-07,Migraine,3
2020-10-07,Arthritis,2
2020-10-07,Sciatica,2
2020-10-07,Dermatitis,1
2020-10-07,Vertigo,1
2020-10-07,Gastritis,1
2020-10-08,Angina,2
2020-10-08,Viral Infection,2
2020-10-08,Asthma,1
2020-10-08,Vertigo,1
2020-10-08,Arthritis,1
2020-10-08,Sciatica,1
2020-10-09,Vertigo,3
2020-10-09,Angina,2
2020-10-09,Asthma,1
2020-10-09,Sciatica,1
2020-10-09,Bronchitis,1
2020-10-10,Vertigo,2
2020-10-10,Viral Infection,2
2020-10-10,Asthma,1
2020-10-10,Dermatitis,1
2020-10-10,Arthritis,1
2020-10-10,Gastritis,1
2020-10-10,Bronchitis,1
2020-10-11,Angina,2
2020-10-11,Gastritis,2
2020-10-11,Bronchitis,2
2020-10-11,Sciatica,1
2020-10-11,Asthma,1
2020-10-12,Viral Infection,2
2020-10-12,Vertigo,1
2020-10-13,Bronchitis,2
2020-10-13,Viral Infection,2
2020-10-13,Vertigo,1
2020-10-13,Sciatica,1
2020-10-14,Migraine,3
2020-10-14,Gastritis,2
2020-10-14,Arthritis,2
2020-10-14,Bronchitis,1
2020-10-14,Asthma,1
2020-10-14,Sciatica,1
2020-10-15,Arthritis,2
2020-10-15,Dermatitis,2
2020-10-15,Sciatica,2
2020-10-15,Migraine,2
2020-10-15,Viral Infection,1
2020-10-15,Bronchitis,1
2020-10-16,Bronchitis,2
2020-10-16,Dermatitis,2
2020-10-16,Sciatica,2
2020-10-16,Viral Infection,1
2020-10-16,Gastritis,1
2020-10-16,Angina,1
2020-10-16,Migraine,1
2020-10-17,Asthma,3
2020-10-17,Angina,2
2020-10-17,Viral Infection,1
2020-10-17,Sciatica,1
2020-10-17,Migraine,1
2020-10-18,Sciatica,2
2020-10-18,Vertigo,2
2020-10-18,Migraine,2
2020-10-18,Asthma,1
2020-10-19,Gastritis,4
2020-10-19,Viral Infection,2
2020-10-19,Sciatica,2
2020-10-19,Dermatitis,1
2020-10-19,Bronchitis,1
2020-10-19,Angina,1
2020-10-19,Migraine,1
2020-10-20,Arthritis,3
2020-10-20,Viral Infection,2
2020-10-20,Sciatica,2
2020-10-20,Migraine,2
2020-10-20,Bronchitis,1
2020-10-20,Angina,1
2020-10-20,Vertigo,1
2020-10-21,Arthritis,3
2020-10-21,Viral Infection,2
2020-10-21,Bronchitis,2
2020-10-21,Angina,2
2020-10-21,Migraine,2
2020-10-21,Gastritis,1
2020-10-21,Vertigo,1
2020-10-22,Migraine,3
2020-10-22,Viral Infection,2
2020-10-22,Arthritis,2
2020-10-22,Vertigo,1
2020-10-22,Gastritis,1
2020-10-22,Angina,1
2020-10-23,Gastritis,3
2020-10-23,Vertigo,1
2020-10-23,Sciatica,1
2020-10-23,Dermatitis,1
2020-10-24,Migraine,3
2020-10-24,Dermatitis,2
2020-10-24,Angina,2
2020-10-24,Gastritis,1
2020-10-24,Bronchitis,1
2020-10-25,Sciatica,4
2020-10-25,Vertigo,3
2020-10-25,Arthritis,3
2020-10-25,Migraine,2
2020-10-25,Viral Infection,2
2020-10-25,Gastritis,1
2020-10-25,Dermatitis,1
2020-10-25,Asthma,1
2020-10-26,Arthritis,2
2020-10-26,Angina,2
2020-10-26,Viral Infection,1
2020-10-26,Sciatica,1
2020-10-26,Gastritis,1
2020-10-27,Asthma,2
2020-10-27,Gastritis,2
2020-10-27,Arthritis,1
2020-10-27,Sciatica,1
2020-10-28,Vertigo,3
2020-10-28,Asthma,1
2020-10-28,Gastritis,1
2020-10-28,Bronchitis,1
2020-10-28,Viral Infection,1
2020-10-28,Sciatica,1
2020-11-01,Migraine,3
2020-11-01,Vertigo,2
2020-11-01,Angina,1
2020-11-01,Viral Infection,1
2020-11-02,Migraine,3
2020-11-02,Asthma,2
2020-11-02,Sciatica,2
2020-11-02,Angina,1
2020-11-02,Arthritis,1
2020-11-02,Vertigo,1
2020-11-03,Bronchitis,3
2020-11-03,Gastritis,2
2020-11-03,Angina,2
2020-11-03,Viral Infection,2
2020-11-03,Arthritis,1
2020-11-03,Vertigo,1
2020-11-04,Bronchitis,2
2020-11-04,Viral Infection,2
2020-11-04,Angina,1
2020-11-05,Asthma,4
2020-11-05,Migraine,3
2020-11-05,Angina,2
2020-11-05,Bronchitis,2
2020-11-05,Arthritis,1
2020-11-06,Gastritis,2
2020-11-06,Migraine,2
2020-11-06,Arthritis,2
2020-11-06,Asthma,1
2020-11-06,Bronchitis,1
2020-11-06,Sciatica,1
2020-11-06,Vertigo,1
2020-11-06,Viral Infection,1
2020-11-07,Bronchitis,5
2020-11-07,Sciatica,2
2020-11-07,Angina,1
2020-11-07,Dermatitis,1
2020-11-08,Vertigo,2
2020-11-08,Bronchitis,1
2020-11-08,Asthma,1
2020-11-08,Gastritis,1
2020-11-08,Dermatitis,1
2020-11-08,Viral Infection,1
2020-11-09,Arthritis,2
2020-11-09,Dermatitis,2
2020-11-09,Vertigo,1
2020-11-09,Angina,1
2020-11-09,Migraine,1
2020-11-09,Asthma,1
2020-11-09,Gastritis,1
2020-11-09,Viral Infection,1
2020-11-10,Migraine,3
2020-11-10,Bronchitis,1
2020-11-10,Gastritis,1
2020-11-11,Sciatica,4
2020-11-11,Bronchitis,3
2020-11-11,Arthritis,2
2020-11-11,Migraine,1
2020-11-11,Gastritis,1
2020-11-11,Viral Infection,1
2020-11-12,Gastritis,4
2020-11-12,Migraine,3
2020-11-12,Dermatitis,2
2020-11-12,Arthritis,1
2020-11-12,Asthma,1
2020-11-12,Viral Infection,1
2020-11-13,Migraine,2
2020-11-13,Bronchitis,2
2020-11-13,Asthma,2
2020-11-13,Angina,1
2020-11-13,Gastritis,1
2020-11-13,Viral Infection,1
2020-11-14,Dermatitis,4
2020-11-14,Migraine,1
2020-11-14,Vertigo,1
2020-11-14,Gastritis,1
2020-11-14,Viral Infection,1
2020-11-14,Arthritis,1
2020-11-15,Angina,2
2020-11-15,Sciatica,1
2020-11-15,Viral Infection,1
2020-11-16,Sciatica,2
2020-11-16,Viral Infection,2
2020-11-16,Arthritis,2
2020-11-16,Dermatitis,1
2020-11-16,Angina,1
2020-11-16,Gastritis,1
2020-11-17,Dermatitis,2
2020-11-17,Viral Infection,2
2020-11-17,Gastritis,2
2020-11-17,Bronchitis,2
2020-11-17,Arthritis,2
2020-11-17,Migraine,2
2020-11-17,Vertigo,1
2020-11-18,Sciatica,2
2020-11-18,Viral Infection,1
2020-11-18,Bronchitis,1
2020-11-18,Vertigo,1
2020-11-18,Gastritis,1
2020-11-18,Asthma,1
2020-11-19,Viral Infection,4
2020-11-19,Angina,2
2020-11-19,Dermatitis,2
2020-11-19,Vertigo,1
2020-11-19,Migraine,1
2020-11-19,Arthritis,1
2020-11-19,Gastritis,1
2020-11-20,Sciatica,2
2020-11-20,Gastritis,2
2020-11-20,Arthritis,1
2020-11-20,Migraine,1
2020-11-20,Vertigo,1
2020-11-20,Angina,1
2020-11-21,Asthma,2
2020-11-21,Sciatica,2
2020-11-21,Arthritis,1
2020-11-21,Dermatitis,1
2020-11-21,Gastritis,1
2020-11-22,Asthma,3
2020-11-22,Sciatica,2
2020-11-22,Bronchitis,2
2020-11-22,Dermatitis,2
2020-11-22,Arthritis,1
2020-11-22,Gastritis,1
2020-11-23,Dermatitis,4
2020-11-23,Asthma,3
2020-11-23,Migraine,3
2020-11-23,Bronchitis,1
2020-11-23,Gastritis,1
2020-11-23,Arthritis,1
2020-11-24,Gastritis,1
2020-11-24,Angina,1
2020-11-24,Asthma,1
2020-11-24,Sciatica,1
2020-11-24,Migraine,1
2020-11-24,Dermatitis,1
2020-11-24,Bronchitis,1
2020-11-25,Sciatica,2
2020-11-25,Arthritis,2
2020-11-25,Viral Infection,1
2020-11-25,Vertigo,1
2020-11-25,Dermatitis,1
2020-11-25,Migraine,1
2020-11-26,Angina,3
2020-11-26,Gastritis,2
2020-11-26,Arthritis,2
2020-11-26,Viral Infection,1
2020-11-26,Bronchitis,1
2020-11-27,Angina,3
2020-11-27,Vertigo,3
2020-11-27,Bronchitis,1
2020-11-27,Migraine,1
2020-11-27,Asthma,1
2020-11-27,Viral Infection,1
2020-11-28,Arthritis,1
2020-11-28,Migraine,1
2020-11-28,Asthma,1
2020-11-28,Vertigo,1
2020-12-01,Bronchitis,2
2020-12-01,Migraine,1
2020-12-01,Gastritis,1
2020-12-02,Sciatica,3
2020-12-02,Angina,2
2020-12-02,Dermatitis,2
2020-12-02,Migraine,2
2020-12-02,Vertigo,1
2020-12-02,Viral Infection,1
2020-12-03,Dermatitis,2
2020-12-03,Sciatica,2
2020-12-03,Angina,1
2020-12-03,Migraine,1
2020-12-03,Gastritis,1
2020-12-04,Angina,3
2020-12-04,Dermatitis,2
2020-12-04,Gastritis,2
2020-12-04,Arthritis,1
2020-12-04,Vertigo,1
2020-12-04,Viral Infection,1
2020-12-05,Bronchitis,2
2020-12-05,Gastritis,2
2020-12-05,Angina,1
2020-12-05,Migraine,1
2020-12-05,Asthma,1
2020-12-05,Sciatica,1
2020-12-06,Migraine,1
2020-12-06,Viral Infection,1
2020-12-06,Arthritis,1
2020-12-06,Bronchitis,1
2020-12-07,Sciatica,2
2020-12-07,Angina,2
2020-12-07,Bronchitis,2
2020-12-07,Gastritis,1
2020-12-07,Vertigo,1
2020-12-07,Arthritis,1
2020-12-07,Viral Infection,1
2020-12-08,Vertigo,1
2020-12-08,Dermatitis,1
2020-12-08,Sciatica,1
2020-12-09,Migraine,3
2020-12-09,Vertigo,2
2020-12-09,Dermatitis,2
2020-12-09,Arthritis,1
2020-12-09,Gastritis,1
2020-12-10,Dermatitis,2
2020-12-10,Angina,1
2020-12-10,Viral Infection,1
2020-12-10,Sciatica,1
2020-12-10,Bronchitis,1
2020-12-10,Vertigo,1
2020-12-11,Angina,1
2020-12-11,Viral Infection,1
2020-12-11,Migraine,1
2020-12-11,Sciatica,1
